I0,I1,I2,I3,I4,I5
0.000000,0.000000,36.329865,1758.000000,2936.000000,11.791288
0.000000,0.000000,36.329865,1758.000000,2935.000000,11.791288
0.000000,0.000000,36.329865,1758.000000,2933.000000,23.582821
0.000000,0.000000,36.329865,1758.000000,5868.062500,11.791410
0.000000,0.000000,36.329865,1758.000000,2935.000000,11.791288
0.000000,0.000000,36.329865,1758.000000,2936.000000,-11.791288
0.000000,0.000000,36.329865,1758.000000,2936.000000,11.791288
0.000000,0.000000,36.329865,1758.000000,2935.000000,11.791288
0.000000,0.000000,36.454865,1758.000000,2936.000000,11.791288
0.000000,0.000000,36.329865,1758.000000,5872.000000,11.791288
0.000000,0.000000,-36.445648,1758.000000,2936.000000,-11.791288
0.000000,0.000000,36.445648,1758.000000,2935.000000,-11.791288
0.000000,0.000000,36.445648,1758.000000,2935.000000,11.791288
0.000000,0.000000,36.445648,1759.000000,2936.000000,11.791288
0.000000,0.000000,36.445648,1759.000000,2934.000000,11.791288
0.000000,0.000000,36.445648,1758.000000,2934.000000,11.791288
0.000000,0.000000,-36.445648,1759.000000,2935.000000,11.791288
0.000000,0.000000,36.445648,1759.000000,2936.000000,11.791288
0.000000,0.000000,36.445648,1758.000000,2935.000000,11.791288
0.000000,0.000000,36.445648,1759.000000,2936.000000,11.791288
0.000000,0.000000,36.445648,1759.000000,-2943.000000,11.791288
0.000000,0.000000,36.445648,1758.000000,2936.000000,11.791288
0.000000,0.000000,36.445648,1760.000000,2935.000000,11.791288
0.000000,0.000000,36.445648,1759.000000,2936.000000,11.791288
0.000000,0.000000,72.891296,1759.015625,2935.000000,11.791288
0.000000,0.000000,36.445648,1760.000000,2936.000000,11.791288
0.000000,0.000000,36.445648,1759.000000,2936.000000,11.791288
0.000000,0.000000,72.891296,1760.000000,2934.000000,11.791288
0.000000,0.000000,36.445648,1760.000000,2935.000000,11.791288
0.000000,0.000000,36.445648,1764.000000,2936.000000,11.791288
0.000000,0.000000,36.445648,1760.000000,2943.000000,11.791288
0.000000,0.000000,36.445648,1760.000000,2937.000000,11.791288
0.000000,0.000000,72.891296,1760.015625,2936.000000,11.791288
0.000000,0.000000,72.891296,1761.000000,-2935.000000,11.791288
0.000000,0.000000,36.445648,1760.000000,2935.000000,11.791288
0.000000,0.000000,36.445648,1760.000000,2936.000000,11.791288
0.000000,0.000000,36.445648,1760.000000,2936.000000,23.582821
0.000000,0.000000,36.445648,1760.000000,2935.000000,11.791288
0.000000,0.000000,36.445648,1760.000000,2935.000000,11.791288
0.000000,0.000000,72.892273,1761.015625,2934.000000,11.791288
0.000000,0.000000,36.445648,1760.000000,2935.000000,11.791288
0.000000,0.000000,36.445648,1761.000000,2935.000000,11.791288
0.000000,0.000000,72.891296,1762.015625,2936.000000,11.791288
0.000000,0.000000,36.445648,1761.000000,2936.000000,11.791288
0.000000,0.000000,36.445648,1762.000000,2934.000000,11.791288
0.000000,0.000000,36.445648,1761.000000,2936.000000,11.791288
0.000000,0.000000,36.445648,-1765.000000,2936.000000,11.791288
0.000000,0.000000,36.445648,1761.000000,2935.031250,11.791288
0.000000,0.000000,36.445648,1762.000000,2935.000000,11.791288
0.000000,0.000000,36.445648,1761.000000,2935.000000,11.791288
0.000000,0.000000,36.445648,1761.000000,2935.000000,11.791288
0.000000,0.000000,36.445648,1762.000000,2936.000000,11.791288
0.000000,0.000000,36.445648,1762.000000,2933.000000,11.791288
0.000000,0.000000,72.892273,1761.000000,5872.000000,23.582821
0.000000,0.000000,36.445648,1761.000000,2935.000000,11.791410
0.000000,0.000000,36.445648,1766.000000,2936.000000,11.791288
0.000000,0.000000,72.892273,1762.000000,2936.000000,11.791288
0.000000,0.000000,36.445648,1767.000000,2936.000000,-11.791288
0.000000,0.000000,36.446136,1763.000000,2936.000000,-11.791288
0.000000,0.000000,36.445648,1763.000000,2935.000000,-11.791288
0.000000,0.000000,36.445648,1763.015625,2935.000000,11.791288
0.000000,0.000000,-36.445648,1762.000000,2936.031250,11.791288
0.000000,0.000000,36.445648,1763.000000,2936.000000,11.791288
0.000000,0.000000,72.892273,1762.015625,2934.000000,11.791288
0.000000,0.000000,36.445648,1763.000000,2936.000000,23.582577
0.000000,0.000000,36.445648,1763.000000,2935.000000,11.791288
0.000000,0.000000,-36.445648,1763.000000,2935.000000,11.791288
0.000000,0.000000,36.445648,1764.000000,2936.000000,11.791288
0.000000,0.000000,36.445648,1763.000000,2936.000000,11.791288
0.000000,0.000000,72.892273,1763.000000,2935.000000,11.791288
0.000000,0.000000,72.892273,1763.015625,2936.000000,11.791288
0.000000,0.000000,36.445648,1764.000000,2935.031250,11.791288
0.000000,0.000000,36.445648,1764.000000,-2936.000000,11.791288
0.000000,0.000000,36.445648,1764.000000,2936.000000,11.791288
0.000000,0.000000,36.445648,1763.000000,2935.000000,11.791288
0.000000,0.000000,36.445648,1764.000000,2935.000000,11.791288
0.000000,0.000000,36.607605,1763.000000,2935.000000,11.791288
0.000000,0.000000,36.607605,1763.000000,2934.000000,11.791288
0.000000,0.000000,36.607605,1764.000000,2934.000000,11.791288
0.000000,0.000000,36.607605,1763.000000,5872.000000,23.582821
0.000000,0.000000,36.607605,1764.000000,2935.000000,11.791288
0.000000,0.000000,-36.732605,-1764.000000,2943.000000,-11.791288
0.000000,0.000000,36.607605,1764.000000,2935.000000,11.791288
0.000000,0.000000,36.607605,1764.000000,2934.000000,11.791288
0.000000,0.000000,36.607605,1764.000000,2936.000000,11.791288
0.000000,0.000000,36.607605,1765.000000,2935.000000,11.791288
0.000000,0.000000,36.607605,1764.000000,2934.000000,11.791288
0.000000,0.000000,36.607605,1764.000000,2936.000000,11.791288
0.000000,0.000000,36.607605,1764.000000,2936.000000,11.791410
0.000000,0.000000,36.608093,1763.000000,5874.000000,11.791288
0.000000,0.000000,36.607605,1766.000000,2935.000000,11.791288
0.000000,0.000000,36.607605,1765.000000,2935.000000,11.791288
0.000000,0.000000,36.608093,1764.000000,2936.000000,11.791288
0.000000,0.000000,36.607605,1765.015625,2934.000000,11.791288
0.000000,0.000000,36.732605,1765.000000,2936.000000,-11.791288
0.000000,0.000000,36.607605,1765.000000,5870.000000,11.791410
0.000000,0.000000,36.607605,-1765.000000,2936.000000,11.791288
0.000000,0.000000,36.607605,-1765.000000,2940.000000,11.791288
0.000000,0.000000,36.607605,1766.000000,2936.000000,11.791288
0.000000,0.000000,36.607605,1766.000000,2934.000000,11.791288
0.000000,0.000000,36.607605,1765.000000,5872.000000,23.582821
0.000000,0.000000,36.607605,1766.000000,2935.000000,11.791288
0.000000,0.000000,36.607605,1765.000000,2936.000000,11.791288
0.000000,0.000000,36.607605,1766.000000,2935.000000,11.791288
0.000000,0.000000,36.607605,1766.000000,2936.000000,11.791288
0.000000,0.000000,36.607605,1766.000000,2935.000000,11.791288
0.000000,0.000000,36.607605,1767.000000,2936.000000,11.791288
0.000000,0.000000,36.732605,1766.000000,2942.000000,11.791288
0.000000,0.000000,36.607605,1767.000000,2936.031250,11.791288
0.000000,0.000000,36.607605,1766.000000,2935.000000,11.791410
0.000000,0.000000,36.607605,1765.000000,2934.000000,11.791288
0.000000,0.000000,36.607605,1767.015625,2935.000000,11.791288
0.000000,0.000000,36.607605,1767.000000,2935.000000,11.791288
0.000000,0.000000,36.607605,1766.000000,2932.000000,11.791288
0.000000,0.000000,-36.732605,1767.000000,2936.000000,11.791288
0.000000,0.000000,36.732605,1767.000000,2936.000000,11.791288
0.000000,0.000000,73.215210,1768.000000,2936.031250,11.791288
0.000000,0.000000,36.732605,1767.000000,2936.000000,11.791288
0.000000,0.000000,36.607605,1767.000000,2936.000000,-11.791288
0.000000,0.000000,36.607605,1767.000000,2936.000000,11.791288
0.000000,0.000000,36.607605,1772.000000,2936.000000,11.791288
0.000000,0.000000,36.607605,1767.000000,2936.000000,11.791410
0.000000,0.000000,36.607605,-1767.000000,2941.000000,11.791288
0.000000,0.000000,36.607605,1768.000000,2935.000000,11.791288
0.000000,0.000000,36.607605,1767.000000,2934.000000,11.791288
0.000000,0.000000,36.607605,1767.000000,2935.000000,11.791288
0.000000,0.000000,36.607605,-1768.000000,2935.000000,11.791288
0.000000,0.000000,36.607605,1768.000000,2934.000000,11.791288
0.000000,0.000000,36.607605,1768.015625,2935.000000,11.791288
0.000000,0.000000,73.215210,1767.015625,2936.000000,11.791288
0.000000,0.000000,36.607605,1768.000000,2935.000000,11.791288
0.000000,0.000000,36.607605,1768.000000,2936.000000,11.791288
0.000000,0.000000,73.215210,1767.015625,2942.000000,11.791288
0.000000,0.000000,36.607605,1769.000000,2935.000000,11.791288
0.000000,0.000000,36.607605,1769.000000,-2943.000000,11.791288
0.000000,0.000000,36.607605,1769.000000,2934.000000,11.791288
0.000000,0.000000,-36.732605,1768.000000,2933.000000,11.791288
0.000000,0.000000,36.607605,1768.000000,2935.000000,11.791288
0.000000,0.000000,36.607605,1768.000000,2936.000000,11.791288
0.000000,0.000000,36.607605,-1772.000000,-2936.000000,11.791288
0.000000,0.000000,36.607605,1768.000000,2936.000000,11.791288
0.000000,0.000000,36.607605,1768.000000,2934.000000,-11.791288
0.000000,0.000000,36.607605,1769.000000,2934.000000,11.791288
0.000000,0.000000,36.607605,1769.000000,2935.000000,11.791288
0.000000,0.000000,36.607605,1769.000000,2935.000000,11.791288
0.000000,0.000000,36.607605,1768.000000,2936.000000,11.791288
0.000000,0.000000,36.607605,-1769.000000,-2943.000000,-11.791288
0.000000,0.000000,73.216187,1768.000000,2936.000000,11.791288
0.000000,0.000000,36.723236,1768.000000,2935.000000,11.795228
0.000000,0.000000,73.446472,1770.000000,2934.000000,11.795228
0.000000,0.000000,36.723236,1769.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1769.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1768.000000,2934.000000,11.795228
0.000000,0.000000,36.723236,1769.000000,2935.000000,11.795228
0.000000,0.000000,36.723236,1769.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1769.000000,2935.000000,11.795228
0.000000,0.000000,-36.723236,1769.000000,2935.000000,11.795228
0.000000,0.000000,-36.723236,1773.000000,2935.000000,11.795228
0.000000,0.000000,36.723236,1769.000000,2936.000000,11.795228
0.000000,0.000000,-36.723236,-1774.000000,2935.000000,11.795228
0.000000,0.000000,-36.723236,1769.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1770.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,-1772.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1770.000000,2935.000000,11.795228
0.000000,0.000000,36.723236,1770.000000,2935.000000,11.795228
0.000000,0.000000,36.723236,1770.000000,2935.000000,11.795228
0.000000,0.000000,36.723236,1769.000000,2937.000000,11.795228
0.000000,0.000000,36.723236,1771.000000,5872.000000,11.795228
0.000000,0.000000,36.723236,1770.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1771.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1770.000000,2934.000000,11.795228
0.000000,0.000000,36.723236,1770.000000,2935.000000,11.795228
0.000000,0.000000,36.723236,1770.000000,2934.000000,11.795228
0.000000,0.000000,36.723236,1771.000000,2934.000000,11.795228
0.000000,0.000000,36.723236,1770.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1771.000000,2934.000000,11.795228
0.000000,0.000000,36.723236,1771.000000,2934.000000,11.795228
0.000000,0.000000,36.723236,1771.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1771.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1771.000000,2934.000000,11.795228
0.000000,0.000000,-36.723236,1775.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1771.000000,2935.000000,11.795228
0.000000,0.000000,36.723236,1771.000000,2935.000000,11.795228
0.000000,0.000000,36.723236,1772.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1772.000000,2935.000000,11.795228
0.000000,0.000000,36.723236,1771.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1772.000000,2935.000000,11.795228
0.000000,0.000000,36.723236,1772.015625,2935.000000,11.795228
0.000000,0.000000,36.723236,1770.015625,2936.000000,11.795228
0.000000,0.000000,36.723236,1772.000000,5868.062500,11.795228
0.000000,0.000000,36.723236,1771.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1772.000000,2935.000000,11.795228
0.000000,0.000000,36.723236,1772.000000,-2936.000000,11.795228
0.000000,0.000000,36.723236,1772.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1772.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1772.000000,2935.031250,11.795228
0.000000,0.000000,36.723236,1772.000000,2936.000000,-11.795228
0.000000,0.000000,36.723236,1772.000000,2934.000000,11.795228
0.000000,0.000000,36.723236,1772.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1772.000000,2934.000000,11.795228
0.000000,0.000000,36.723236,1773.000000,2936.000000,11.795228
0.000000,0.000000,73.446472,1772.015625,2934.000000,11.795350
0.000000,0.000000,36.723236,1772.000000,2934.000000,11.795228
0.000000,0.000000,36.723236,1772.000000,5872.062500,11.795350
0.000000,0.000000,36.723236,1772.000000,2934.000000,11.795228
0.000000,0.000000,36.723236,1772.000000,2934.000000,11.795228
0.000000,0.000000,36.723236,1772.000000,2934.000000,11.795350
0.000000,0.000000,36.723236,1772.000000,2935.000000,11.795228
0.000000,0.000000,73.446472,1773.000000,2934.000000,11.795228
0.000000,0.000000,36.723236,1774.000000,2934.000000,11.795228
0.000000,0.000000,36.723236,1772.000000,2935.000000,11.795228
0.000000,0.000000,36.723236,-1774.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1774.000000,2935.000000,11.795228
0.000000,0.000000,36.723236,1773.000000,2934.000000,11.795228
0.000000,0.000000,36.723236,1774.000000,2934.000000,11.795228
0.000000,0.000000,36.723236,1774.000000,2936.000000,11.795350
0.000000,0.000000,73.446472,1773.000000,2934.000000,11.795228
0.000000,0.000000,36.723236,1774.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1774.000000,2935.000000,11.795228
0.000000,0.000000,73.446472,1772.015625,2936.000000,11.795228
0.000000,0.000000,36.723236,1775.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1773.000000,2935.000000,11.795228
0.000000,0.000000,36.723236,1774.000000,2936.000000,11.795228
0.000000,0.000000,36.723236,1775.000000,2936.000000,23.590700
0.000000,0.000000,36.723236,1774.000000,2934.000000,-11.795228
0.000000,0.000000,36.815674,1774.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1774.000000,2933.000000,11.791288
0.000000,0.000000,36.815674,1774.000000,2936.000000,11.791288
0.000000,0.000000,-36.940674,1774.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,-1774.000000,2936.000000,11.791288
0.000000,0.000000,36.815674,1774.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1774.000000,2936.000000,11.791288
0.000000,0.000000,36.815674,1774.000000,2934.000000,11.791288
0.000000,0.000000,-36.815674,-1775.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1775.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1775.000000,-2936.000000,11.791288
0.000000,0.000000,36.815674,-1774.000000,2936.000000,11.791288
0.000000,0.000000,36.815674,1774.000000,2936.000000,11.791288
0.000000,0.000000,36.816162,1776.000000,2936.000000,11.791288
0.000000,0.000000,36.815674,1774.000000,2935.000000,11.791288
0.000000,0.000000,-36.940674,-1775.000000,-2942.000000,-11.791288
0.000000,0.000000,36.815674,1775.000000,2934.000000,11.791288
0.000000,0.000000,36.815674,1775.000000,2936.000000,11.791288
0.000000,0.000000,36.815674,1775.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1776.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1775.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1774.000000,2936.000000,11.791288
0.000000,0.000000,36.815674,1776.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1776.000000,2934.000000,11.791288
0.000000,0.000000,36.815674,1776.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1776.000000,2936.000000,11.791288
0.000000,0.000000,73.632324,1775.000000,2936.000000,11.791288
0.000000,0.000000,73.632324,1775.000000,5868.062500,11.791410
0.000000,0.000000,36.815674,1777.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1776.015625,2934.000000,11.791288
0.000000,0.000000,36.815674,1776.000000,5870.000000,11.791410
0.000000,0.000000,36.815674,1776.000000,2936.000000,11.791288
0.000000,0.000000,-36.815674,1776.000000,2934.000000,11.791288
0.000000,0.000000,36.815674,1776.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1776.000000,2936.000000,11.791288
0.000000,0.000000,36.815674,1776.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1776.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1776.000000,2935.000000,11.791288
0.000000,0.000000,36.816162,1777.000000,2935.000000,11.791288
0.000000,0.000000,73.632324,1776.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1777.000000,2935.000000,23.582821
0.000000,0.000000,-36.940674,1780.000000,2936.000000,11.791288
0.000000,0.000000,36.815674,1776.000000,2934.000000,11.791288
0.000000,0.000000,36.815674,1777.000000,2936.000000,11.791288
0.000000,0.000000,36.815674,1776.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1777.000000,2934.000000,11.791288
0.000000,0.000000,36.815674,1781.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1777.000000,2936.000000,11.791288
0.000000,0.000000,36.815674,-1782.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1777.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1777.000000,2936.000000,11.791288
0.000000,0.000000,36.940674,1777.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1778.000000,2934.000000,11.791288
0.000000,0.000000,36.815674,1777.000000,2934.000000,11.791288
0.000000,0.000000,36.815674,1777.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1777.000000,2933.000000,11.791288
0.000000,0.000000,36.815674,1778.015625,2934.000000,11.791288
0.000000,0.000000,36.815674,-1778.015625,2942.000000,11.791288
0.000000,0.000000,36.815674,1777.000000,2933.000000,-11.791288
0.000000,0.000000,36.815674,1777.000000,2936.000000,11.791288
0.000000,0.000000,36.815674,1781.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1777.000000,5872.000000,11.791288
0.000000,0.000000,36.815674,1777.000000,2935.000000,11.791288
0.000000,0.000000,73.632324,1778.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1781.000000,2934.000000,11.791288
0.000000,0.000000,-36.815674,1777.000000,5868.000000,11.791410
0.000000,0.000000,-36.940674,1778.000000,2936.000000,11.791288
0.000000,0.000000,36.815674,-1782.000000,2942.000000,11.791288
0.000000,0.000000,36.815674,1777.000000,2935.000000,11.791288
0.000000,0.000000,73.631348,1778.000000,2934.000000,11.791288
0.000000,0.000000,-36.815674,1778.000000,2938.000000,11.791288
0.000000,0.000000,36.815674,1778.000000,2935.000000,-11.791288
0.000000,0.000000,36.815674,1778.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1778.000000,2934.000000,11.791288
0.000000,0.000000,36.815674,-1782.000000,-2943.000000,11.791288
0.000000,0.000000,36.815674,1779.000000,2935.000000,11.791288
0.000000,0.000000,36.815674,1778.000000,2934.000000,11.791288
0.000000,0.000000,36.815674,1778.000000,2934.000000,11.791288
0.000000,0.000000,73.631348,1778.000000,2935.000000,-11.791288
0.000000,0.000000,36.931152,1778.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1778.000000,2934.000000,11.787347
0.000000,0.000000,36.931152,1778.000000,2934.000000,11.787347
0.000000,0.000000,36.931152,1778.000000,2934.000000,11.787347
0.000000,0.000000,-36.931152,-1782.000000,-2943.000000,11.787347
0.000000,0.000000,36.931152,1780.000000,2934.000000,11.787347
0.000000,0.000000,-36.931152,1779.000000,2936.000000,11.787347
0.000000,0.000000,36.931152,1779.000000,2936.000000,11.787347
0.000000,0.000000,36.931152,1779.000000,2936.000000,11.787347
0.000000,0.000000,36.931152,1779.000000,2935.000000,11.787347
0.000000,0.000000,73.862305,1779.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1781.000000,-2934.000000,11.787347
0.000000,0.000000,36.931152,1779.000000,2936.000000,11.787347
0.000000,0.000000,36.931152,1779.000000,2935.000000,11.787347
0.000000,0.000000,-36.931152,-1781.000000,-2936.000000,11.787347
0.000000,0.000000,36.931152,1780.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1780.000000,5872.062500,23.574694
0.000000,0.000000,36.931152,1779.000000,5870.000000,11.787347
0.000000,0.000000,36.931152,1780.000000,2936.000000,11.787347
0.000000,0.000000,36.931152,1780.000000,2935.000000,23.574694
0.000000,0.000000,36.931152,1780.000000,2936.000000,11.787347
0.000000,0.000000,36.931152,1779.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1780.000000,2934.000000,11.787347
0.000000,0.000000,73.862305,1780.015625,2936.000000,11.787347
0.000000,0.000000,36.931152,1781.000000,2936.000000,11.787347
0.000000,0.000000,36.931152,1780.000000,2936.000000,11.787347
0.000000,0.000000,-36.931152,-1780.000000,-2943.000000,11.787347
0.000000,0.000000,36.931152,1780.015625,2934.031250,11.787347
0.000000,0.000000,36.931152,1779.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1780.000000,2934.000000,11.787347
0.000000,0.000000,36.931152,1780.015625,2936.031250,11.787347
0.000000,0.000000,36.931152,1780.000000,2936.000000,11.787347
0.000000,0.000000,36.931152,1780.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1780.000000,2934.000000,11.787347
0.000000,0.000000,36.931152,1780.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1780.000000,2936.000000,11.787347
0.000000,0.000000,36.931152,1780.000000,2934.000000,11.787347
0.000000,0.000000,36.931152,1781.000000,2936.000000,11.787347
0.000000,0.000000,36.931152,1781.000000,2934.000000,11.787347
0.000000,0.000000,73.862305,1781.000000,5872.000000,23.574694
0.000000,0.000000,36.931152,1781.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1780.000000,2934.000000,11.787347
0.000000,0.000000,36.931152,1782.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1781.000000,2934.000000,11.787347
0.000000,0.000000,36.931152,1780.000000,2935.031250,11.787347
0.000000,0.000000,36.931152,1782.000000,2934.000000,11.787347
0.000000,0.000000,36.931152,1781.000000,2936.000000,11.787347
0.000000,0.000000,73.862305,1782.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1782.000000,2936.000000,-11.787347
0.000000,0.000000,36.931152,1781.015625,2934.031250,11.787347
0.000000,0.000000,-36.931152,1782.000000,2934.000000,11.787347
0.000000,0.000000,36.931152,1782.000000,2936.000000,11.787347
0.000000,0.000000,36.931152,1782.000000,2933.000000,11.787347
0.000000,0.000000,36.931152,1782.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,-1782.000000,2935.000000,11.787347
0.000000,0.000000,-36.931152,1781.000000,2934.000000,11.787347
0.000000,0.000000,36.931152,1782.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1782.000000,-2933.000000,-11.787347
0.000000,0.000000,36.931152,1782.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1782.000000,2936.000000,11.787347
0.000000,0.000000,36.931152,1782.000000,2936.000000,11.787347
0.000000,0.000000,36.931152,1782.000000,2936.000000,11.787347
0.000000,0.000000,-36.931152,-1788.000000,-2943.000000,11.787347
0.000000,0.000000,36.931152,1781.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1782.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1783.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1784.000000,2934.000000,11.787347
0.000000,0.000000,36.931152,1782.000000,2934.000000,11.787347
0.000000,0.000000,36.931152,1782.000000,2942.000000,11.787347
0.000000,0.000000,36.931152,1783.000000,2936.000000,11.787347
0.000000,0.000000,36.931152,1782.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1782.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1783.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1782.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1783.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1783.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1784.000000,2936.000000,11.787347
0.000000,0.000000,36.931152,1782.000000,2935.000000,11.787347
0.000000,0.000000,36.931152,1783.000000,2934.000000,11.787347
0.000000,0.000000,36.931152,1783.000000,2935.000000,11.787347
0.000000,0.000000,37.046600,1783.000000,2936.000000,11.791288
0.000000,0.000000,37.046600,1783.000000,2935.000000,-11.791288
0.000000,0.000000,37.046600,-1783.000000,2935.000000,11.791288
0.000000,0.000000,37.046600,1783.000000,2935.000000,11.791410
0.000000,0.000000,74.093201,1783.000000,2934.000000,11.791288
0.000000,0.000000,37.046600,1783.000000,2936.000000,11.791288
0.000000,0.000000,37.046600,1784.000000,2935.000000,11.791288
0.000000,0.000000,37.046600,1783.000000,2934.000000,11.791288
0.000000,0.000000,37.046600,1784.000000,2935.000000,11.791288
0.000000,0.000000,37.046600,1785.000000,2934.000000,11.791288
0.000000,0.000000,37.046600,1783.000000,2935.000000,11.791288
0.000000,0.000000,74.093201,1783.000000,2934.000000,11.791288
0.000000,0.000000,37.046600,1784.000000,2936.000000,11.791288
0.000000,0.000000,-37.046600,-1782.000000,2936.000000,11.791288
0.000000,0.000000,37.046600,1783.000000,2934.000000,11.791288
0.000000,0.000000,37.171600,1784.000000,2934.000000,11.791288
0.000000,0.000000,37.046600,1784.000000,2936.000000,11.791288
0.000000,0.000000,37.046600,1784.000000,2935.000000,11.791288
0.000000,0.000000,37.046600,1782.000000,2934.000000,11.791288
0.000000,0.000000,37.046600,1785.000000,2936.000000,11.791288
0.000000,0.000000,37.046600,1784.000000,-2934.000000,11.791288
0.000000,0.000000,37.046600,1784.000000,2935.000000,11.791288
0.000000,0.000000,37.046600,1784.000000,2935.000000,11.791288
0.000000,0.000000,37.046600,1785.000000,2934.000000,11.791288
0.000000,0.000000,37.046600,1785.000000,2934.000000,11.791410
0.000000,0.000000,37.046600,1784.000000,2935.000000,11.791288
0.000000,0.000000,-37.046600,-1784.000000,2943.000000,-11.791288
0.000000,0.000000,37.046600,1785.000000,2935.000000,11.791288
0.000000,0.000000,37.171600,1785.000000,2935.000000,11.791288
0.000000,0.000000,37.046600,1786.000000,2935.000000,11.791288
0.000000,0.000000,37.046600,1785.000000,2936.000000,11.791288
0.000000,0.000000,37.046600,1789.000000,2934.000000,11.791288
0.000000,0.000000,37.046600,1784.000000,2936.000000,11.791288
0.000000,0.000000,37.046600,1790.000000,2935.000000,11.791288
0.000000,0.000000,37.046600,1785.000000,2935.000000,11.791288
0.000000,0.000000,37.046600,1786.000000,2934.000000,11.791288
0.000000,0.000000,37.046600,1785.000000,2935.000000,11.791288
0.000000,0.000000,37.046600,1786.000000,2935.000000,11.791288
0.000000,0.000000,37.046600,1785.000000,2934.000000,11.791288
0.000000,0.000000,37.046600,1785.000000,2934.000000,11.791288
0.000000,0.000000,37.046600,1786.000000,2935.000000,11.791288
0.000000,0.000000,37.046600,-1786.000000,-2935.000000,-11.791288
0.000000,0.000000,37.046600,1785.000000,2934.000000,11.791288
0.000000,0.000000,37.046600,1786.000000,2936.000000,11.791288
0.000000,0.000000,37.046600,1786.000000,2934.000000,11.791288
0.000000,0.000000,37.046600,1787.000000,2935.031250,11.791288
0.000000,0.000000,37.046600,1785.000000,2935.000000,11.791288
0.000000,0.000000,37.046600,1786.000000,2934.000000,11.791288
0.000000,0.000000,37.046600,1786.000000,-2942.000000,11.791288
