I0,I1
44.208576,22.381378
45.582420,26.939697
46.901936,34.096954
48.165562,36.126495
49.371788,34.787964
50.519112,35.663391
51.606300,43.014282
52.631985,44.489288
53.594948,42.874512
54.493996,38.563416
55.328152,34.853241
56.096375,39.406189
56.797745,36.100891
57.431393,32.139374
57.996635,37.558594
58.492764,44.951233
58.919186,40.214752
59.275372,40.173828
59.560940,40.748932
59.775532,45.777863
59.918884,47.819946
59.990829,49.395691
59.991287,47.233978
59.920258,47.739807
59.777817,47.335510
59.564148,39.690399
59.279491,40.829468
58.924187,50.951569
58.498661,47.922913
58.003448,43.829010
57.439091,48.492828
56.806278,55.890839
56.105774,54.675751
55.338398,50.482361
54.505131,50.107269
53.606857,56.365936
52.644707,53.382416
51.619812,48.124878
50.533470,47.612549
49.386841,53.276672
48.181362,49.612488
46.918461,39.766418
45.599724,45.437164
44.226574,51.365967
42.800709,47.343353
41.323845,44.726288
39.797821,47.358307
38.224281,44.885559
36.605194,43.306061
34.942482,41.366394
33.238220,45.511841
31.494259,46.326447
29.712765,45.858032
27.895861,30.414673
26.045816,38.491150
24.164631,45.005554
22.254648,41.947021
20.318142,37.489349
18.357534,41.643280
16.374939,48.159973
14.372830,55.162598
12.353594,45.860260
10.319635,40.808990
8.273492,53.213531
6.217376,75.091675
4.153851,66.377533
2.085376,38.620911
0.014530,27.734406
-2.056448,36.729797
-4.124976,39.863037
-6.188587,13.248901
-8.244709,9.102844
-10.291121,21.714020
-12.325268,30.110107
-14.344727,10.135651
-16.346981,-5.585022
-18.329865,1.964355
-20.290905,16.116455
-22.227762,19.240936
-24.138027,-5.093536
-26.019632,-15.125580
-27.870230,-2.863129
-29.687614,5.985779
-31.469521,-6.260986
-33.214024,-27.891571
-34.918945,-23.559906
-36.582256,-15.491394
-38.201965,-13.684326
-39.776066,-18.670197
-41.302853,-29.882599
-42.780418,-28.086639
-44.207005,-20.501709
-45.580830,-10.604248
-46.900414,-22.284363
-48.164104,-36.660889
-49.370399,-38.073975
-50.517796,-28.928864
-51.605053,-16.989471
-52.630814,-20.677917
-53.593853,-34.013885
-54.492973,-42.308716
-55.327209,-39.626678
-56.095509,-33.867096
-56.796955,-37.635895
-57.430687,-46.031769
-57.996010,-53.052261
-58.492218,-47.305878
-58.918724,-38.584961
-59.274990,-36.380585
-59.560646,-42.640137
-59.775322,-55.771759
-59.918758,-55.728851
-59.990788,-44.888580
-59.991333,-41.338531
-59.920380,-44.053726
-59.778023,-52.028122
-59.564430,-51.930573
-59.279865,-49.433426
-58.924644,-48.854218
-58.499203,-48.195923
-58.004047,-51.743042
-57.439796,-57.528915
-56.807068,-56.710999
-56.106636,-51.201263
-55.339344,-51.726273
-54.506149,-49.265137
-53.607956,-52.734741
-52.645878,-55.396591
-51.621059,-55.709869
-50.534786,-51.483749
-49.388229,-48.736435
-48.182816,-46.241791
-46.919983,-50.706879
-45.601307,-50.462341
-44.228218,-46.854019
-42.802422,-45.300079
-41.325615,-47.652435
-39.799644,-42.340149
-38.226162,-46.068604
-36.607124,-45.221573
-34.944462,-48.688141
-33.240250,-46.959579
-31.496336,-42.963348
-29.714884,-41.985687
-27.898022,-45.292130
-26.047913,-49.119797
-24.166864,-50.585281
-22.256912,-51.410126
-20.320438,-49.847122
-18.359747,-47.003586
-16.377287,-48.844009
-14.375200,-54.971024
-12.355982,-62.499893
-10.322040,-63.296112
-8.275909,-58.932800
-6.219804,-56.762802
-4.156286,-54.799454
-2.087815,-57.937958
-0.016971,-60.954056
2.054009,-58.300812
4.122540,-53.578186
6.186158,-49.569580
8.242291,-48.027176
10.288716,-45.686569
12.322879,-45.829254
14.342357,-42.734100
16.344631,-34.218933
18.327539,-27.016907
20.288607,-23.182312
22.225496,-22.553101
24.135897,-20.298279
26.017433,-11.714142
27.868067,-7.006134
29.685495,-4.523804
31.467541,0.974976
33.212090,9.415985
34.917053,12.880157
36.580231,14.767975
38.199997,19.476318
39.774242,18.003143
41.301083,23.033722
42.778709,23.994934
44.205353,27.772369
45.579319,26.040039
46.898960,28.501526
48.162582,31.889526
49.368946,29.768860
50.516476,29.836426
51.603806,39.696991
52.629639,41.010223
53.592754,38.537689
54.492001,38.057800
55.326309,43.397552
56.094601,41.794617
56.796135,40.279541
57.429977,36.923676
57.995384,36.409302
58.491676,40.628143
58.918262,39.436646
59.274635,36.514160
59.560364,40.993378
59.775120,48.956238
59.918625,45.923370
59.990746,43.629211
59.991375,46.477631
59.920506,52.298035
59.778236,52.790192
59.564724,49.807861
59.280228,46.873138
58.925087,47.805023
58.499771,48.269958
58.004700,42.738220
57.440498,44.225555
56.807854,56.094147
56.107498,52.046600
55.340286,43.981934
54.507122,50.995239
53.609001,56.977722
52.647102,54.515991
51.622360,53.652679
50.536102,51.629974
49.389614,53.333832
48.184273,48.238678
46.921505,42.609344
45.602821,45.015533
44.229790,54.530640
42.804050,45.317993
41.327469,41.711639
39.801472,47.928528
38.228043,46.054779
36.609058,42.737305
34.946449,40.364624
33.242191,45.823364
31.498318,46.740997
29.716906,43.058624
27.900284,40.023712
26.050213,38.806763
24.169098,41.731720
22.259180,40.069092
20.322735,33.891113
18.362072,33.889282
16.379526,49.210388
14.377459,52.430084
12.358482,42.571686
10.324556,43.144592
8.278327,53.649017
6.222232,68.362427
4.158721,59.410278
2.090255,46.120850
0.019297,50.661041
-2.051912,69.083466
-4.120448,50.346649
-6.184299,10.368988
-8.240555,-2.311707
-10.286987,12.713226
-12.321386,15.714417
-14.340876,-1.249176
-16.343494,-6.100922
-18.326414,3.662079
-20.287495,12.546509
-22.224611,5.092102
-24.135025,-12.434845
-26.016884,-12.270508
-27.867527,3.162354
-29.685162,11.702667
-31.467215,-5.502838
-33.211769,-24.707397
-34.916927,-26.677917
-36.580288,-15.660156
-38.200233,-11.465027
-39.774471,-22.056274
-41.301304,-28.819611
-42.779079,-23.978485
-44.205715,-15.022827
-45.579815,-14.666016
-46.899441,-27.211792
-48.163311,-37.092377
-49.369640,-31.952576
-50.517136,-21.575226
-51.604546,-16.438538
-52.630337,-21.763428
-53.593513,-37.532043
-54.492702,-41.082947
-55.327049,-32.570526
-56.095360,-26.069550
-56.796822,-28.991119
-57.430664,-48.062866
-57.995991,-57.483871
-58.492256,-46.897720
-58.918751,-43.913452
-59.275036,-39.617432
-59.560707,-47.380981
-59.775364,-54.849365
-59.918797,-51.208664
-59.990803,-49.199158
-59.991314,-46.204346
-59.920326,-45.223068
-59.777935,-54.243225
-59.564274,-58.889267
-59.279648,-50.363235
-58.924339,-48.497223
-58.498840,-45.426483
-58.003624,-47.087814
-57.439224,-56.018967
-56.806427,-52.837357
-56.105850,-50.491776
-55.338490,-51.611786
-54.505081,-51.258179
-53.606808,-52.771622
-52.644650,-56.000885
-51.619637,-54.467117
-50.533218,-52.276138
-49.386448,-49.397644
-48.180950,-46.840378
-46.918034,-49.876236
-45.599052,-53.743347
-44.225872,-47.513153
-42.799828,-45.878845
-41.322929,-47.210602
-39.796619,-45.374786
-38.223045,-45.650497
-36.603920,-45.190857
-34.940990,-45.756424
-33.236599,-46.424316
-31.492407,-44.491669
-29.710873,-40.769318
-27.893730,-43.815186
-26.043545,-49.514786
-24.162325,-51.384964
-22.252094,-53.919891
-20.315557,-51.325394
-18.354591,-49.872055
-16.371964,-52.483719
-14.369829,-55.841537
-12.350345,-59.578522
-10.316365,-63.525513
-8.269864,-62.595520
-6.213732,-55.660675
-4.149968,-52.404282
-2.081486,-49.026566
-0.010523,-55.213196
2.060682,-60.537415
4.129201,-57.283142
6.193027,-48.549545
8.249245,-45.182907
10.295631,-47.635788
12.329972,-46.476730
14.349395,-39.598419
16.351936,-37.783630
18.334768,-32.142395
20.295967,-25.076416
22.232761,-22.046234
24.143059,-15.998566
26.024792,-8.338470
27.875299,-0.656097
29.692789,3.130890
31.474686,2.339020
33.219269,5.330963
34.924068,10.830872
36.587246,15.785309
38.206997,17.932709
39.781040,24.377777
41.307835,25.246552
42.785233,23.657013
44.211647,21.711212
45.585518,25.870331
46.904911,29.460846
48.168541,32.023926
49.374626,34.429108
50.521992,33.334991
51.609020,36.077057
52.634552,37.585205
53.597454,34.648865
54.496376,35.188599
55.330437,47.530792
56.098473,46.349609
56.799648,38.355438
57.433205,35.919617
57.998238,39.569855
58.494209,42.061310
58.920406,42.726013
59.276428,38.691833
59.561768,39.856689
59.776123,44.026489
59.919250,40.247162
59.990955,39.125153
59.991161,45.259369
59.919872,51.597778
59.777180,46.412048
59.563217,48.829651
59.278294,53.013123
58.922684,54.085083
58.496887,51.179962
58.001320,45.667725
57.436687,47.852081
56.803600,51.130219
56.102745,47.003693
55.335098,45.029541
54.501411,53.306152
53.602867,59.205505
52.640331,49.063629
51.615166,47.074158
50.528492,52.810974
49.381466,53.545807
48.175720,48.130798
46.912422,46.904785
45.593349,47.146637
44.219940,48.456360
42.793674,43.771515
41.316570,42.265564
39.790051,47.557709
38.216282,48.638916
36.596790,39.707367
34.933861,36.647034
33.229294,44.183716
31.484940,44.730560
29.703251,42.027557
27.885962,41.181366
26.035641,44.902618
24.154291,44.094452
22.243946,38.055664
20.307299,32.102936
18.346237,39.852203
16.363523,47.851074
14.361088,50.969147
12.341759,39.213287
10.307721,40.388367
8.261173,56.522644
6.205005,64.499146
4.141214,51.862457
2.072717,44.589966
0.001520,57.768982
-2.069450,72.660706
-4.137955,49.133423
-6.201755,21.613922
-8.257935,16.189545
-10.304501,30.573639
-12.338559,16.741119
-14.357914,-14.289581
-16.360378,-16.794769
-18.343122,-2.412720
-20.304224,8.185089
-22.240910,-4.675476
-24.151300,-14.588867
-26.032696,-7.019318
-27.883068,-1.279480
-29.700411,0.280273
-31.482157,-12.120544
-33.226574,-17.646240
-34.931198,-10.525726
-36.594196,1.761871
-38.213764,-3.222992
-39.787605,-22.155182
-41.314198,-39.305786
-42.791386,-28.270294
-44.217731,-14.912170
-45.591225,-18.919952
-46.910385,-27.097870
-48.173771,-33.141449
-49.379612,-27.305817
-50.526726,-22.994049
-51.613499,-19.652222
-52.638760,-28.985077
-53.601398,-42.694031
-54.500046,-41.300598
-55.333832,-26.292969
-56.101585,-19.887085
-56.802551,-29.505249
-57.435741,-51.122726
-58.000484,-56.469284
-58.496162,-48.226059
-58.922066,-41.096161
-59.277790,-40.561737
-59.562824,-50.418747
-59.776897,-54.530151
-59.919704,-48.681473
-59.991104,-44.094910
-59.991013,-45.721359
-59.919418,-52.435150
-59.776405,-57.030441
-59.562160,-52.477921
-59.276932,-48.931412
-58.921024,-47.974274
-58.494934,-45.600143
-57.999077,-51.609467
-57.434151,-58.653763
-56.800701,-51.439178
-56.099632,-49.254883
-55.331703,-49.884079
-54.497742,-49.487854
-53.598923,-55.247635
-52.636120,-55.229294
-51.610691,-49.219620
-50.523754,-51.399506
-49.376480,-50.885803
-48.170490,-48.721405
-46.906952,-51.867661
-45.587646,-50.822617
-44.213856,-49.977356
-42.787525,-46.556931
-41.310207,-44.587463
-39.783482,-44.161896
-38.209515,-47.202194
-36.589832,-50.708908
-34.926720,-48.778458
-33.221798,-45.050613
-31.477468,-42.661560
-29.695625,-41.687012
-27.878193,-44.092865
-26.027737,-44.291321
-24.146049,-48.305496
-22.235798,-51.735672
-20.299044,-51.761383
-18.337883,-49.700134
-16.355080,-52.624496
-14.352569,-59.025772
-12.333172,-64.436188
-10.298852,-65.362762
-8.252482,-62.940201
-6.196278,-55.080948
-4.132462,-54.213882
-2.063947,-56.147171
0.007255,-55.322372
2.078220,-57.429413
4.146708,-52.833450
6.210482,-44.882706
8.266626,-38.923370
10.313145,-39.765442
12.347147,-45.125122
14.366656,-44.282333
16.368820,-36.726929
18.351477,-35.094391
20.312479,-32.960938
22.249060,-34.490112
24.159332,-26.228058
26.040602,-21.359009
27.890839,-16.367096
29.708036,-7.840820
31.489628,-1.609467
33.233883,5.409180
34.938335,9.483459
36.601334,15.214630
38.220528,21.303986
39.794174,22.644836
41.320564,26.714294
42.797535,28.925873
44.223663,26.257599
45.596928,31.388794
46.915997,30.055023
48.179005,28.002106
49.384594,30.206787
50.531460,35.498688
51.617973,39.376831
52.643082,39.980438
53.605339,39.089233
54.503716,38.745453
55.337227,43.569183
56.104694,42.116150
56.805374,38.487335
57.438278,42.011078
58.002792,49.443268
58.498112,41.144043
58.923717,33.998230
59.279144,37.208557
59.563881,41.477753
59.777653,43.855652
59.920158,46.020355
59.991257,44.031464
59.990860,44.822998
59.918964,47.356018
59.775646,44.320038
59.561100,44.374115
59.275543,55.380066
58.919369,57.791382
58.492981,47.892456
57.996830,45.454803
57.431610,48.928772
56.797874,52.359680
56.096516,49.526154
55.328220,48.254883
54.494072,51.240540
53.594978,55.444611
52.631908,46.229218
51.606216,46.406586
50.518898,54.474792
49.371498,56.431061
48.165260,44.689667
46.901478,48.673615
45.581940,53.872223
44.207924,49.181671
42.781372,43.097321
41.303677,44.814209
39.776917,44.450684
38.202751,41.679077
36.582882,39.785614
34.919590,39.685364
33.214493,43.466583
31.469997,46.392303
29.688002,37.253387
27.870422,39.598938
26.019829,47.983124
24.138018,49.034546
22.227646,39.874023
20.290571,40.300842
18.329527,41.580048
16.346640,45.772705
14.344049,42.671051
12.324584,35.225708
10.290207,40.969788
8.243791,62.217773
6.187551,60.800140
4.123708,38.716278
2.055178,36.973541
-0.016029,55.133331
-2.086988,61.028229
-4.155689,43.507294
-6.219209,34.802673
-8.275316,39.339935
-10.321789,43.586273
-12.355733,13.459686
-14.375175,-16.256134
-16.377262,-11.102722
-18.360050,5.944824
-20.320738,7.752167
-22.257206,-17.142670
-24.167362,-17.687073
-26.048506,-6.836548
-27.898808,2.458740
-29.715656,-8.521027
-31.497095,-18.994415
-33.241184,-14.166534
-34.945469,-7.866821
-36.608284,-2.027710
-38.227291,-10.308990
-39.800911,-28.309479
-41.326923,-27.718018
-42.803684,-17.609253
-44.229595,-15.822968
-45.602631,-23.364868
-46.921463,-41.240753
-48.184235,-38.873413
-49.389580,-26.800934
-50.536186,-20.698853
-51.622444,-23.877258
-52.647293,-37.139008
-53.609280,-38.769623
-54.507481,-30.768829
-55.340618,-27.561554
-56.107803,-28.356598
-56.808201,-39.803131
-57.440815,-45.796539
-58.005035,-43.207245
-58.500061,-34.078064
-58.925419,-31.344574
-59.280499,-41.285767
-59.564934,-56.589645
-59.778408,-58.724838
-59.920609,-48.772125
-59.991409,-42.455963
-59.990704,-45.620422
-59.918507,-53.546188
-59.774887,-54.280991
-59.560043,-46.810699
-59.274181,-50.763306
-58.917709,-49.156677
-58.490974,-50.187500
-57.994579,-53.587524
-57.429070,-55.399033
-56.795048,-50.756424
-56.093407,-49.352234
-55.324829,-46.452728
-54.490398,-50.023666
-53.591034,-57.971390
-52.627693,-55.521408
-51.601738,-51.771347
-50.514164,-49.980286
-49.366512,-50.127121
-48.159889,-51.754593
-46.896008,-52.767441
-45.576233,-49.547241
-44.201992,-48.351334
-42.775223,-49.099182
-41.297314,-44.990860
-39.770348,-46.628601
-38.195988,-49.856400
-36.575924,-48.883453
-34.912457,-44.813354
-33.207184,-41.804291
-31.462530,-39.841858
-29.680180,-43.687164
-27.862654,-45.653214
-26.011921,-47.729614
-24.129984,-45.857208
-22.219496,-45.987030
-20.282312,-46.684937
-18.321173,-48.300446
-16.337976,-52.156601
-14.335528,-59.395432
-12.315997,-64.249252
-10.281563,-67.750885
-8.235100,-61.203827
-6.178595,-57.610657
-4.114954,-60.113373
-2.046409,-63.201050
0.024803,-66.130798
2.095757,-63.392853
4.164443,-53.730499
6.227936,-47.633255
8.284234,-45.978882
10.330432,-43.467346
12.364319,-40.832062
14.383694,-35.363556
16.385702,-29.588074
18.368402,-22.938416
20.328991,-21.574158
22.265354,-26.128082
24.175394,-25.958893
26.056410,-20.972137
27.906576,-15.238098
29.723278,-12.609314
31.504755,-8.095032
33.248489,0.738647
34.952599,2.963562
36.615234,9.603912
38.234055,17.257660
39.807476,22.353607
41.333282,25.983826
42.809994,33.775055
44.235519,35.737915
45.608334,31.205902
46.926929,36.733246
48.189461,31.895111
49.394688,28.002655
50.540916,27.072479
51.626915,36.550690
52.651497,37.101013
53.613220,34.584045
54.511147,36.715057
55.344006,40.363770
56.110992,43.038116
56.811020,43.426392
57.443348,40.493591
58.007275,42.823395
58.502010,47.594147
58.927071,43.294830
59.281853,41.099487
59.565990,45.852814
59.779160,40.043610
59.921062,37.955139
59.991562,43.100739
59.990551,48.109680
59.918037,49.318176
59.774124,49.484924
59.558979,49.006775
59.272820,52.307587
58.916050,52.389862
58.489017,47.420837
57.992332,51.879578
57.426529,61.424255
56.792217,48.443298
56.090290,42.527435
55.321430,48.908478
54.486725,55.477722
53.586987,52.828644
52.623478,50.166748
51.597260,52.539703
50.509430,52.845154
49.361523,51.100922
48.154655,45.467560
46.890533,49.370605
45.570377,56.967621
44.196060,46.203491
42.769066,42.984528
41.290943,47.170746
39.763779,46.486053
38.189041,41.397644
36.568970,42.476318
34.905315,42.533112
33.199875,43.549072
31.455055,42.068451
29.672552,36.800842
27.854881,41.708801
26.003809,45.807556
24.121950,45.468384
22.211346,37.990570
20.274054,45.503235
18.312817,50.061218
16.329533,53.121033
14.327008,39.754913
12.307409,37.771912
10.272918,49.470215
8.226408,56.924988
6.169868,45.654755
4.106201,33.413696
2.037411,42.303650
-0.033577,65.126343
-2.104526,51.432312
-4.173195,24.222229
-6.236662,24.708221
-8.292925,42.280609
-10.339075,43.783966
-12.373130,16.133942
-14.392212,-0.920288
-16.394144,3.116150
-18.376757,10.082520
-20.337248,-2.722107
-22.273716,-25.576660
-24.183424,-13.239319
-26.064314,1.277679
-27.914343,3.114105
-29.730902,-17.340424
-31.512222,-25.693634
-33.255795,-14.816223
-34.959915,-5.934113
-36.622189,-6.587158
-38.240814,-14.358734
-39.814041,-18.403809
-41.339642,-14.243073
-42.816139,-9.356995
-44.241451,-13.069214
-45.614033,-32.440979
-46.932400,-42.069092
-48.194687,-36.059387
-49.399670,-22.673401
-50.545647,-19.827148
-51.631500,-32.782288
-52.655704,-43.790497
-53.617157,-39.683136
-54.514812,-30.111694
-55.347393,-25.554443
-56.114098,-33.860077
-56.813843,-45.425690
-57.445881,-44.116669
-58.009518,-35.677429
-58.503960,-30.285614
-58.928722,-30.672211
-59.283207,-45.534256
-59.567070,-54.321884
-59.779907,-53.254929
-59.921513,-46.857819
-59.991703,-43.655670
-59.990395,-51.118088
-59.917580,-58.516663
-59.773365,-55.631729
-59.557888,-48.266510
-59.271458,-46.164154
-58.914387,-51.152847
-58.487061,-54.203354
-57.990078,-54.384659
-57.423920,-48.940765
-56.789387,-53.804932
-56.087173,-51.760422
-55.318031,-51.285721
-54.483051,-53.623947
-53.583038,-54.856964
-52.619263,-52.683182
-51.592667,-50.690216
-50.504692,-47.421188
-49.356533,-49.454559
-48.149422,-55.122772
-46.885056,-54.998993
-45.564671,-49.682800
-44.190125,-47.987259
-42.762913,-45.955429
-41.284584,-46.211868
-39.757206,-48.968658
-38.182274,-46.143692
-36.562012,-49.610687
-34.897995,-45.644196
-33.192570,-42.228455
-31.447584,-41.765686
-29.664927,-44.304749
-27.847109,-46.801956
-25.995901,-48.930573
-24.113916,-47.061661
-22.202982,-42.590790
-20.265797,-47.463196
-18.304461,-51.858398
-16.321091,-55.801346
-14.318487,-61.144241
-12.298597,-63.740616
-10.264273,-61.942413
-8.217717,-55.457352
-6.161140,-55.515335
-4.097447,-59.658356
-2.028642,-65.453186
0.042352,-67.134659
2.113524,-62.386765
4.181948,-53.070297
6.245389,-51.536102
8.301615,-53.852570
10.347718,-51.633636
12.381715,-48.209534
14.400730,-40.500977
16.402584,-34.810272
18.385109,-28.772247
20.345503,-22.471954
22.281862,-19.713440
24.191454,-14.766968
26.072422,-8.360657
27.922112,-2.908112
29.738520,-6.392151
31.519690,-4.911865
33.263092,-1.159363
34.967049,1.971802
36.629135,7.160919
38.247574,12.255951
39.820602,18.476532
41.346001,23.905670
42.822285,24.552307
44.247375,29.192230
45.619884,34.242798
46.937862,38.855469
48.199913,39.276672
49.404648,32.965179
50.550369,31.005188
51.635971,35.011566
52.659908,32.165405
53.621201,28.412537
54.518478,34.303680
55.350780,44.334961
56.117207,38.564392
56.816666,36.649506
57.448479,38.911316
58.011761,44.259644
58.505905,45.158234
58.930370,47.827148
59.284557,46.964966
59.568123,47.564514
59.780659,47.226166
59.921970,41.332886
59.991848,37.364685
59.990238,43.841949
59.917118,46.083984
59.772602,43.409912
59.556824,44.412964
59.270092,50.324677
58.912727,53.693390
58.485104,51.649353
57.987823,51.443359
57.421375,53.390564
56.786552,55.514191
56.083977,47.436646
55.314636,45.485596
54.479378,53.475220
53.579090,45.663391
52.615044,44.479095
51.588184,51.929535
50.499954,52.985260
49.351418,47.844391
48.144184,51.007050
46.879581,48.173798
45.558960,53.758575
44.184185,46.883972
42.756599,45.331757
41.278214,50.936127
39.750629,47.517395
38.175507,38.115936
36.555054,40.512970
34.890854,47.411163
33.185257,44.773041
31.439917,40.816437
29.657297,42.549377
27.839338,43.928040
25.987993,42.541656
24.105881,38.262604
22.194828,36.267334
20.257538,46.015076
18.296104,55.515320
16.312647,53.603699
14.309968,38.674774
12.290010,37.969971
10.255630,50.625916
8.208798,53.865631
6.152411,38.521057
4.088693,38.306396
2.019873,54.153717
-0.051126,63.683075
-2.122293,41.021667
-4.190701,22.731720
-6.254116,33.637177
-8.310304,51.440277
-10.356360,34.071503
-12.390299,3.938812
-14.409247,4.470276
-16.411243,14.418884
-18.393459,11.557007
-20.353758,-11.955627
-22.290010,-18.486359
-24.199484,-9.094910
-26.080326,-2.727570
-27.929876,-11.752167
-29.746342,-20.588623
-31.527157,-20.238190
-33.270401,-10.425781
-34.974178,-1.787262
-36.636086,-11.008240
-38.254513,-25.896820
-39.827168,-24.311218
-41.352360,-11.571564
-42.828434,-2.954742
-44.253304,-12.074951
-45.625580,-29.200958
-46.943333,-32.585083
-48.205276,-27.764252
-49.409626,-23.648010
-50.555099,-25.527435
-51.640442,-42.568024
-52.664116,-42.678253
-53.625137,-34.407623
-54.522141,-23.516388
-55.354168,-28.708557
-56.120308,-44.590378
-56.819485,-53.511856
-57.451012,-43.894989
-58.014000,-35.042999
-58.507900,-32.625092
-58.932018,-41.111603
-59.285908,-47.705353
-59.569172,-45.125763
-59.781410,-41.243805
-59.922417,-41.694733
-59.991993,-46.199432
-59.990074,-59.165588
-59.916656,-60.965057
-59.771835,-54.519760
-59.555763,-48.120483
-59.268730,-49.284882
-58.911018,-54.557526
-58.483143,-56.037720
-57.985573,-55.278564
-57.418827,-48.463394
-56.783722,-50.053421
-56.080856,-50.490067
-55.311234,-52.551376
-54.475601,-53.841583
-53.575142,-51.198944
-52.610828,-50.027252
-51.583702,-50.814240
-50.495216,-47.135681
-49.346424,-48.269836
-48.138947,-51.892456
-46.874104,-50.922638
-45.553249,-49.086624
-44.178249,-44.769150
-42.750443,-46.034607
-41.271843,-50.788162
-39.743889,-50.755508
-38.168736,-49.683487
-36.548100,-48.648544
-34.883720,-42.342743
-33.177948,-43.130066
-31.432442,-44.934204
-29.649672,-45.074310
-27.831564,-47.098999
-25.980083,-48.168991
-24.097845,-46.968140
-22.186676,-47.032425
-20.249277,-47.950668
-18.287529,-50.469376
-16.304203,-57.051193
-14.301446,-60.755524
-12.281422,-56.331833
-10.246984,-54.931549
-8.200108,-55.497269
-6.143684,-59.328659
-4.079710,-61.692902
-2.011104,-63.938690
0.000000,-61.779465
2.256899,-56.724686
4.510605,-48.340546
6.757926,-48.455353
8.995681,-51.053223
11.220706,-53.110458
13.429848,-49.427368
15.619980,-38.823303
17.788004,-35.784363
19.930853,-35.282562
22.045492,-29.010284
24.128927,-23.181000
26.178211,-16.339386
28.190443,-9.048004
30.162771,-8.582611
32.092411,-4.906647
33.976624,-2.274384
35.812752,3.208649
37.598186,10.952667
39.330406,12.875458
41.006958,12.848938
42.625473,17.718536
44.183659,19.919891
45.679295,26.281647
47.110287,28.621216
48.474594,35.711243
49.770294,35.347076
50.995544,37.368500
52.148624,39.373291
53.227890,42.107056
54.231819,42.606140
55.158989,40.532654
56.008083,35.260498
56.777908,37.183197
57.467369,39.338348
58.075489,38.322113
58.601414,36.566833
59.044392,41.691681
59.403801,49.147217
59.679134,44.190369
59.869991,42.243652
59.976112,48.328003
59.997345,50.308319
59.933659,49.766693
59.785145,47.215759
59.552010,42.568115
59.234589,45.069611
58.833324,43.315155
58.348789,39.924194
57.781670,43.549652
57.132767,55.063324
56.402992,49.001312
55.593395,44.373688
54.705109,49.791687
53.739388,53.865784
52.697609,51.427490
51.581245,50.975494
50.391872,51.159454
49.131176,51.986511
47.800949,46.255249
46.403053,42.253754
44.939484,45.197449
43.412312,51.182159
41.823685,42.067719
40.175865,39.710999
38.471176,44.123535
36.712032,45.399292
34.900928,41.241028
33.040432,40.805145
31.133169,42.617157
29.181826,44.673065
27.189192,38.976746
25.158075,33.818329
23.091351,37.405975
20.991930,43.117371
18.862808,30.873505
16.706989,37.437622
14.527525,47.979462
12.327484,51.631470
10.110008,38.862030
7.878223,42.454803
5.635273,54.135284
3.384361,70.479553
1.128659,66.464233
-1.128641,49.655670
-3.384357,53.350372
-5.635270,69.093475
-7.878206,50.141235
-10.109991,3.713104
-12.327481,-6.774231
-14.527509,11.241760
-16.706974,16.035583
-18.862793,0.256927
-20.991926,-10.847046
-23.091333,-0.288696
-25.158058,8.560638
-27.189175,1.513641
-29.181820,-16.096191
-31.133152,-18.078278
-33.040413,-3.530121
-34.900909,9.591309
-36.712025,-6.751129
-38.471165,-25.434875
-40.175850,-30.772339
-41.823669,-19.942902
-43.412308,-15.971527
-44.939491,-23.964539
-46.403072,-35.646576
-47.800964,-30.974304
-49.131199,-22.581512
-50.391895,-18.793945
-51.581268,-26.388031
-52.697636,-38.629120
-53.739414,-39.131042
-54.705132,-31.047729
-55.593426,-21.555450
-56.403030,-23.214050
-57.132793,-36.854553
-57.781696,-45.207977
-58.348816,-45.689285
-58.833347,-33.361969
-59.234604,-33.316772
-59.552025,-45.085403
-59.785160,-57.586136
-59.933666,-54.130005
-59.997345,-45.663559
-59.976109,-43.449036
-59.869980,-50.737518
-59.679111,-54.865356
-59.403778,-53.627411
-59.044353,-49.185150
-58.601368,-44.774185
-58.075432,-46.931381
-57.467300,-50.254822
-56.777832,-56.820648
-56.007999,-53.889328
-55.158890,-46.596619
-54.231712,-46.004959
-53.227760,-45.906998
-52.148487,-48.509079
-50.995403,-51.971069
-49.770138,-49.082581
-48.474430,-46.794708
-47.110111,-50.993759
-45.679119,-47.354019
-44.183464,-49.186035
-42.625252,-47.853409
-41.006733,-47.801987
-39.330173,-44.022614
-37.597942,-40.927460
-35.812500,-40.392639
-33.976368,-46.290512
-32.092144,-47.222076
-30.162498,-42.225098
-28.190138,-41.435425
-26.177900,-40.837158
-24.128611,-39.682068
-22.045170,-40.525116
-19.930527,-42.926147
-17.787674,-46.105759
-15.619644,-49.724838
-13.429506,-47.910049
-11.220333,-46.730942
-8.995306,-50.675247
-6.757548,-58.217178
-4.510225,-65.303177
-2.256518,-66.976852
0.000382,-63.901917
2.257282,-59.678833
4.511016,-58.250748
6.758336,-56.610214
8.996092,-57.805161
11.221112,-58.045227
13.430252,-52.115799
15.620382,-40.709412
17.788404,-35.221405
19.931248,-33.896973
22.045908,-37.925781
24.129337,-33.599579
26.178614,-27.097015
28.190840,-23.160400
30.163160,-20.569153
32.092793,-20.330719
33.977001,-13.198364
35.813114,-10.135834
37.598564,-4.089111
39.330772,5.217865
41.007313,10.869110
42.625813,15.793610
44.183983,23.425446
45.679615,30.689636
47.110588,31.073395
48.474880,32.236877
49.770580,36.478027
50.995819,39.505219
52.148880,40.230438
53.228130,45.786713
54.232040,47.786011
55.159191,36.983459
56.008270,36.730347
56.778080,41.490997
